qid,topic,difficulty,model,method,answer_type,original_tokens,used_tokens,cosine_similarity
greedy_algorithm-e-003,greedy_algorithm,SciBERT,truncation,short_answer,8,8,0.8739,
greedy_algorithm-e-003,greedy_algorithm,SciBERT,truncation,long_answer,161,161,0.9097,
greedy_algorithm-e-004,greedy_algorithm,SciBERT,truncation,short_answer,6,6,0.8443,
greedy_algorithm-e-004,greedy_algorithm,SciBERT,truncation,long_answer,138,138,0.8751,
greedy_algorithm-e-005,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.8902,
greedy_algorithm-e-005,greedy_algorithm,SciBERT,truncation,long_answer,153,153,0.8864,
greedy_algorithm-e-006,greedy_algorithm,SciBERT,truncation,short_answer,6,6,0.893,
greedy_algorithm-e-006,greedy_algorithm,SciBERT,truncation,long_answer,132,132,0.9044,
greedy_algorithm-e-007,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.8502,
greedy_algorithm-e-007,greedy_algorithm,SciBERT,truncation,long_answer,130,130,0.8978,
greedy_algorithm-e-008,greedy_algorithm,SciBERT,truncation,short_answer,9,9,0.8418,
greedy_algorithm-e-008,greedy_algorithm,SciBERT,truncation,long_answer,109,109,0.9106,
greedy_algorithm-e-009,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.7982,
greedy_algorithm-e-009,greedy_algorithm,SciBERT,truncation,long_answer,152,152,0.8913,
greedy_algorithm-e-010,greedy_algorithm,SciBERT,truncation,short_answer,9,9,0.8687,
greedy_algorithm-e-010,greedy_algorithm,SciBERT,truncation,long_answer,130,130,0.884,
greedy_algorithm-e-011,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.8357,
greedy_algorithm-e-011,greedy_algorithm,SciBERT,truncation,long_answer,135,135,0.88,
greedy_algorithm-e-012,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.7891,
greedy_algorithm-e-012,greedy_algorithm,SciBERT,truncation,long_answer,119,119,0.8919,
greedy_algorithm-e-013,greedy_algorithm,SciBERT,truncation,short_answer,8,8,0.9316,
greedy_algorithm-e-013,greedy_algorithm,SciBERT,truncation,long_answer,196,196,0.8858,
greedy_algorithm-e-014,greedy_algorithm,SciBERT,truncation,short_answer,8,8,0.834,
greedy_algorithm-e-014,greedy_algorithm,SciBERT,truncation,long_answer,153,153,0.8623,
greedy_algorithm-e-015,greedy_algorithm,SciBERT,truncation,short_answer,8,8,0.8703,
greedy_algorithm-e-015,greedy_algorithm,SciBERT,truncation,long_answer,148,148,0.8863,
greedy_algorithm-e-016,greedy_algorithm,SciBERT,truncation,short_answer,7,7,0.8179,
greedy_algorithm-e-016,greedy_algorithm,SciBERT,truncation,long_answer,146,146,0.8613,
greedy_algorithm-e-017,greedy_algorithm,SciBERT,truncation,short_answer,9,9,0.8118,
greedy_algorithm-e-017,greedy_algorithm,SciBERT,truncation,long_answer,171,171,0.8601,
greedy_algorithm-e-018,greedy_algorithm,SciBERT,truncation,short_answer,10,10,0.9019,
greedy_algorithm-e-018,greedy_algorithm,SciBERT,truncation,long_answer,134,134,0.9111,
greedy_algorithm-e-019,greedy_algorithm,SciBERT,truncation,short_answer,9,9,0.8534,
greedy_algorithm-e-019,greedy_algorithm,SciBERT,truncation,long_answer,140,140,0.8923,
greedy_algorithm-e-020,greedy_algorithm,SciBERT,truncation,short_answer,6,6,0.794,
greedy_algorithm-e-020,greedy_algorithm,SciBERT,truncation,long_answer,129,129,0.8898,
Hashing-e-001,hashing,SciBERT,truncation,short_answer,9,9,0.8957,
Hashing-e-001,hashing,SciBERT,truncation,long_answer,236,236,0.9111,
Hashing-e-002,hashing,SciBERT,truncation,short_answer,8,8,0.8821,
Hashing-e-002,hashing,SciBERT,truncation,long_answer,191,191,0.9246,
Hashing-e-003,hashing,SciBERT,truncation,short_answer,11,11,0.9185,
Hashing-e-003,hashing,SciBERT,truncation,long_answer,161,161,0.9018,
Hashing-e-004,hashing,SciBERT,truncation,short_answer,7,7,0.8456,
Hashing-e-004,hashing,SciBERT,truncation,long_answer,155,155,0.9061,
Hashing-e-005,hashing,SciBERT,truncation,short_answer,5,5,0.7299,
Hashing-e-005,hashing,SciBERT,truncation,long_answer,159,159,0.9296,
Hashing-e-006,hashing,SciBERT,truncation,short_answer,8,8,0.8933,
Hashing-e-006,hashing,SciBERT,truncation,long_answer,154,154,0.8955,
Hashing-e-007,hashing,SciBERT,truncation,short_answer,7,7,0.8044,
Hashing-e-007,hashing,SciBERT,truncation,long_answer,129,129,0.9002,
Hashing-e-008,hashing,SciBERT,truncation,short_answer,8,8,0.8593,
Hashing-e-008,hashing,SciBERT,truncation,long_answer,117,117,0.9124,
Hashing-e-009,hashing,SciBERT,truncation,short_answer,6,6,0.8672,
Hashing-e-009,hashing,SciBERT,truncation,long_answer,105,105,0.9271,
Hashing-e-010,hashing,SciBERT,truncation,short_answer,8,8,0.8756,
Hashing-e-010,hashing,SciBERT,truncation,long_answer,114,114,0.9294,
Hashing-e-011,hashing,SciBERT,truncation,short_answer,7,7,0.9159,
Hashing-e-011,hashing,SciBERT,truncation,long_answer,143,143,0.8985,
Hashing-e-012,hashing,SciBERT,truncation,short_answer,6,6,0.8922,
Hashing-e-012,hashing,SciBERT,truncation,long_answer,108,108,0.9177,
Hashing-e-013,hashing,SciBERT,truncation,short_answer,5,5,0.7921,
Hashing-e-013,hashing,SciBERT,truncation,long_answer,104,104,0.9382,
Hashing-e-014,hashing,SciBERT,truncation,short_answer,7,7,0.8895,
Hashing-e-014,hashing,SciBERT,truncation,long_answer,93,93,0.9404,
Hashing-e-015,hashing,SciBERT,truncation,short_answer,6,6,0.8293,
Hashing-e-015,hashing,SciBERT,truncation,long_answer,113,113,0.9465,
Hashing-e-016,hashing,SciBERT,truncation,short_answer,5,5,0.8426,
Hashing-e-016,hashing,SciBERT,truncation,long_answer,120,120,0.9225,
Hashing-e-017,hashing,SciBERT,truncation,short_answer,6,6,0.8547,
Hashing-e-017,hashing,SciBERT,truncation,long_answer,98,98,0.9247,
Hashing-e-018,hashing,SciBERT,truncation,short_answer,5,5,0.8096,
Hashing-e-018,hashing,SciBERT,truncation,long_answer,114,114,0.9442,
Hashing-e-019,hashing,SciBERT,truncation,short_answer,7,7,0.9062,
Hashing-e-019,hashing,SciBERT,truncation,long_answer,99,99,0.9394,
Hashing-e-020,hashing,SciBERT,truncation,short_answer,6,6,0.8812,
Hashing-e-020,hashing,SciBERT,truncation,long_answer,100,100,0.9333,
Hashing-e-001,hashing,SciBERT,truncation,short_answer,9,9,0.8957,
Hashing-e-001,hashing,SciBERT,truncation,long_answer,236,236,0.9111,
Hashing-e-002,hashing,SciBERT,truncation,short_answer,8,8,0.8821,
Hashing-e-002,hashing,SciBERT,truncation,long_answer,191,191,0.9246,
Hashing-e-003,hashing,SciBERT,truncation,short_answer,11,11,0.9185,
Hashing-e-003,hashing,SciBERT,truncation,long_answer,161,161,0.9018,
Hashing-e-004,hashing,SciBERT,truncation,short_answer,7,7,0.8456,
Hashing-e-004,hashing,SciBERT,truncation,long_answer,155,155,0.9061,
Hashing-e-005,hashing,SciBERT,truncation,short_answer,5,5,0.7299,
Hashing-e-005,hashing,SciBERT,truncation,long_answer,159,159,0.9296,
Hashing-e-006,hashing,SciBERT,truncation,short_answer,8,8,0.8933,
Hashing-e-006,hashing,SciBERT,truncation,long_answer,154,154,0.8955,
Hashing-e-007,hashing,SciBERT,truncation,short_answer,7,7,0.8044,
Hashing-e-007,hashing,SciBERT,truncation,long_answer,129,129,0.9002,
Hashing-e-008,hashing,SciBERT,truncation,short_answer,8,8,0.8593,
Hashing-e-008,hashing,SciBERT,truncation,long_answer,117,117,0.9124,
Hashing-e-009,hashing,SciBERT,truncation,short_answer,6,6,0.8672,
Hashing-e-009,hashing,SciBERT,truncation,long_answer,105,105,0.9271,
Hashing-e-010,hashing,SciBERT,truncation,short_answer,8,8,0.8756,
Hashing-e-010,hashing,SciBERT,truncation,long_answer,114,114,0.9294,
Hashing-e-011,hashing,SciBERT,truncation,short_answer,7,7,0.9159,
Hashing-e-011,hashing,SciBERT,truncation,long_answer,143,143,0.8985,
Hashing-e-012,hashing,SciBERT,truncation,short_answer,6,6,0.8922,
Hashing-e-012,hashing,SciBERT,truncation,long_answer,108,108,0.9177,
Hashing-e-013,hashing,SciBERT,truncation,short_answer,5,5,0.7921,
Hashing-e-013,hashing,SciBERT,truncation,long_answer,104,104,0.9382,
Hashing-e-014,hashing,SciBERT,truncation,short_answer,7,7,0.8895,
Hashing-e-014,hashing,SciBERT,truncation,long_answer,93,93,0.9404,
Hashing-e-015,hashing,SciBERT,truncation,short_answer,6,6,0.8293,
Hashing-e-015,hashing,SciBERT,truncation,long_answer,113,113,0.9465,
Hashing-e-016,hashing,SciBERT,truncation,short_answer,5,5,0.8426,
Hashing-e-016,hashing,SciBERT,truncation,long_answer,120,120,0.9225,
Hashing-e-017,hashing,SciBERT,truncation,short_answer,6,6,0.8547,
Hashing-e-017,hashing,SciBERT,truncation,long_answer,98,98,0.9247,
Hashing-e-018,hashing,SciBERT,truncation,short_answer,5,5,0.8096,
Hashing-e-018,hashing,SciBERT,truncation,long_answer,114,114,0.9442,
Hashing-e-019,hashing,SciBERT,truncation,short_answer,7,7,0.9062,
Hashing-e-019,hashing,SciBERT,truncation,long_answer,99,99,0.9394,
Hashing-e-020,hashing,SciBERT,truncation,short_answer,6,6,0.8812,
Hashing-e-020,hashing,SciBERT,truncation,long_answer,100,100,0.9333,
Hashing-e-001,hashing,SciBERT,truncation,short_answer,9,9,0.8957,
Hashing-e-001,hashing,SciBERT,truncation,long_answer,236,236,0.9111,
Hashing-e-002,hashing,SciBERT,truncation,short_answer,8,8,0.8821,
Hashing-e-002,hashing,SciBERT,truncation,long_answer,191,191,0.9246,
Hashing-e-003,hashing,SciBERT,truncation,short_answer,11,11,0.9185,
Hashing-e-003,hashing,SciBERT,truncation,long_answer,161,161,0.9018,
Hashing-e-004,hashing,SciBERT,truncation,short_answer,7,7,0.8456,
Hashing-e-004,hashing,SciBERT,truncation,long_answer,155,155,0.9061,
Hashing-e-005,hashing,SciBERT,truncation,short_answer,5,5,0.7299,
Hashing-e-005,hashing,SciBERT,truncation,long_answer,159,159,0.9296,
Hashing-e-006,hashing,SciBERT,truncation,short_answer,8,8,0.8933,
Hashing-e-006,hashing,SciBERT,truncation,long_answer,154,154,0.8955,
Hashing-e-007,hashing,SciBERT,truncation,short_answer,7,7,0.8044,
Hashing-e-007,hashing,SciBERT,truncation,long_answer,129,129,0.9002,
Hashing-e-008,hashing,SciBERT,truncation,short_answer,8,8,0.8593,
Hashing-e-008,hashing,SciBERT,truncation,long_answer,117,117,0.9124,
Hashing-e-009,hashing,SciBERT,truncation,short_answer,6,6,0.8672,
Hashing-e-009,hashing,SciBERT,truncation,long_answer,105,105,0.9271,
Hashing-e-010,hashing,SciBERT,truncation,short_answer,8,8,0.8756,
Hashing-e-010,hashing,SciBERT,truncation,long_answer,114,114,0.9294,
Hashing-e-011,hashing,SciBERT,truncation,short_answer,7,7,0.9159,
Hashing-e-011,hashing,SciBERT,truncation,long_answer,143,143,0.8985,
Hashing-e-012,hashing,SciBERT,truncation,short_answer,6,6,0.8922,
Hashing-e-012,hashing,SciBERT,truncation,long_answer,108,108,0.9177,
Hashing-e-013,hashing,SciBERT,truncation,short_answer,5,5,0.7921,
Hashing-e-013,hashing,SciBERT,truncation,long_answer,104,104,0.9382,
Hashing-e-014,hashing,SciBERT,truncation,short_answer,7,7,0.8895,
Hashing-e-014,hashing,SciBERT,truncation,long_answer,93,93,0.9404,
Hashing-e-015,hashing,SciBERT,truncation,short_answer,6,6,0.8293,
Hashing-e-015,hashing,SciBERT,truncation,long_answer,113,113,0.9465,
Hashing-e-016,hashing,SciBERT,truncation,short_answer,5,5,0.8426,
Hashing-e-016,hashing,SciBERT,truncation,long_answer,120,120,0.9225,
Hashing-e-017,hashing,SciBERT,truncation,short_answer,6,6,0.8547,
Hashing-e-017,hashing,SciBERT,truncation,long_answer,98,98,0.9247,
Hashing-e-018,hashing,SciBERT,truncation,short_answer,5,5,0.8096,
Hashing-e-018,hashing,SciBERT,truncation,long_answer,114,114,0.9442,
Hashing-e-019,hashing,SciBERT,truncation,short_answer,7,7,0.9062,
Hashing-e-019,hashing,SciBERT,truncation,long_answer,99,99,0.9394,
Hashing-e-020,hashing,SciBERT,truncation,short_answer,6,6,0.8812,
Hashing-e-020,hashing,SciBERT,truncation,long_answer,100,100,0.9333,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,short_answer,58,58,0.9517,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,long_answer,286,286,0.8797,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,short_answer,50,50,0.9886,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,long_answer,247,247,0.9228,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,short_answer,42,42,0.9832,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,long_answer,222,222,0.9311,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9103,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,long_answer,335,335,0.8126,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9731,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,long_answer,276,276,0.911,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,short_answer,32,32,0.9554,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,long_answer,260,260,0.8608,
Heaps_Priority_Queue-e-007,heaps_priority,SciBERT,truncation,short_answer,25,25,0.9555,
Heaps_Priority_Queue-e-007,heaps_priority,SciBERT,truncation,long_answer,258,258,0.8848,
Heaps_Priority_Queue-e-008,heaps_priority,SciBERT,truncation,short_answer,38,38,0.9698,
Heaps_Priority_Queue-e-008,heaps_priority,SciBERT,truncation,long_answer,304,304,0.89,
Heaps_Priority_Queue-e-009,heaps_priority,SciBERT,truncation,short_answer,28,28,0.9407,
Heaps_Priority_Queue-e-009,heaps_priority,SciBERT,truncation,long_answer,294,294,0.8422,
Heaps_Priority_Queue-e-010,heaps_priority,SciBERT,truncation,short_answer,22,22,0.9411,
Heaps_Priority_Queue-e-010,heaps_priority,SciBERT,truncation,long_answer,275,275,0.8584,
Heaps_Priority_Queue-e-011,heaps_priority,SciBERT,truncation,short_answer,27,27,0.9247,
Heaps_Priority_Queue-e-011,heaps_priority,SciBERT,truncation,long_answer,275,275,0.8687,
Heaps_Priority_Queue-e-012,heaps_priority,SciBERT,truncation,short_answer,21,21,0.9471,
Heaps_Priority_Queue-e-012,heaps_priority,SciBERT,truncation,long_answer,283,283,0.8616,
Heaps_Priority_Queue-e-013,heaps_priority,SciBERT,truncation,short_answer,26,26,0.9265,
Heaps_Priority_Queue-e-013,heaps_priority,SciBERT,truncation,long_answer,268,268,0.9046,
Heaps_Priority_Queue-e-014,heaps_priority,SciBERT,truncation,short_answer,15,15,0.9401,
Heaps_Priority_Queue-e-014,heaps_priority,SciBERT,truncation,long_answer,219,219,0.882,
Heaps_Priority_Queue-e-015,heaps_priority,SciBERT,truncation,short_answer,11,11,0.9386,
Heaps_Priority_Queue-e-015,heaps_priority,SciBERT,truncation,long_answer,195,195,0.9016,
Heaps_Priority_Queue-e-016,heaps_priority,SciBERT,truncation,short_answer,14,14,0.9433,
Heaps_Priority_Queue-e-016,heaps_priority,SciBERT,truncation,long_answer,183,183,0.8871,
Heaps_Priority_Queue-e-017,heaps_priority,SciBERT,truncation,short_answer,16,16,0.9732,
Heaps_Priority_Queue-e-017,heaps_priority,SciBERT,truncation,long_answer,160,160,0.8977,
Heaps_Priority_Queue-e-018,heaps_priority,SciBERT,truncation,short_answer,18,18,0.8365,
Heaps_Priority_Queue-e-018,heaps_priority,SciBERT,truncation,long_answer,184,184,0.8781,
Heaps_Priority_Queue-e-019,heaps_priority,SciBERT,truncation,short_answer,19,19,0.9666,
Heaps_Priority_Queue-e-019,heaps_priority,SciBERT,truncation,long_answer,165,165,0.9149,
Heaps_Priority_Queue-e-020,heaps_priority,SciBERT,truncation,short_answer,14,14,0.9327,
Heaps_Priority_Queue-e-020,heaps_priority,SciBERT,truncation,long_answer,197,197,0.8976,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,short_answer,58,58,0.9517,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,long_answer,286,286,0.8797,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,short_answer,50,50,0.9886,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,long_answer,247,247,0.9228,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,short_answer,42,42,0.9832,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,long_answer,222,222,0.9311,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9103,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,long_answer,335,335,0.8126,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9731,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,long_answer,276,276,0.911,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,short_answer,32,32,0.9554,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,long_answer,260,260,0.8608,
Heaps_Priority_Queue-e-007,heaps_priority,SciBERT,truncation,short_answer,25,25,0.9555,
Heaps_Priority_Queue-e-007,heaps_priority,SciBERT,truncation,long_answer,258,258,0.8848,
Heaps_Priority_Queue-e-008,heaps_priority,SciBERT,truncation,short_answer,38,38,0.9698,
Heaps_Priority_Queue-e-008,heaps_priority,SciBERT,truncation,long_answer,304,304,0.89,
Heaps_Priority_Queue-e-009,heaps_priority,SciBERT,truncation,short_answer,28,28,0.9407,
Heaps_Priority_Queue-e-009,heaps_priority,SciBERT,truncation,long_answer,294,294,0.8422,
Heaps_Priority_Queue-e-010,heaps_priority,SciBERT,truncation,short_answer,22,22,0.9411,
Heaps_Priority_Queue-e-010,heaps_priority,SciBERT,truncation,long_answer,275,275,0.8584,
Heaps_Priority_Queue-e-011,heaps_priority,SciBERT,truncation,short_answer,27,27,0.9247,
Heaps_Priority_Queue-e-011,heaps_priority,SciBERT,truncation,long_answer,275,275,0.8687,
Heaps_Priority_Queue-e-012,heaps_priority,SciBERT,truncation,short_answer,21,21,0.9471,
Heaps_Priority_Queue-e-012,heaps_priority,SciBERT,truncation,long_answer,283,283,0.8616,
Heaps_Priority_Queue-e-013,heaps_priority,SciBERT,truncation,short_answer,26,26,0.9265,
Heaps_Priority_Queue-e-013,heaps_priority,SciBERT,truncation,long_answer,268,268,0.9046,
Heaps_Priority_Queue-e-014,heaps_priority,SciBERT,truncation,short_answer,15,15,0.9401,
Heaps_Priority_Queue-e-014,heaps_priority,SciBERT,truncation,long_answer,219,219,0.882,
Heaps_Priority_Queue-e-015,heaps_priority,SciBERT,truncation,short_answer,11,11,0.9386,
Heaps_Priority_Queue-e-015,heaps_priority,SciBERT,truncation,long_answer,195,195,0.9016,
Heaps_Priority_Queue-e-016,heaps_priority,SciBERT,truncation,short_answer,14,14,0.9433,
Heaps_Priority_Queue-e-016,heaps_priority,SciBERT,truncation,long_answer,183,183,0.8871,
Heaps_Priority_Queue-e-017,heaps_priority,SciBERT,truncation,short_answer,16,16,0.9732,
Heaps_Priority_Queue-e-017,heaps_priority,SciBERT,truncation,long_answer,160,160,0.8977,
Heaps_Priority_Queue-e-018,heaps_priority,SciBERT,truncation,short_answer,18,18,0.8365,
Heaps_Priority_Queue-e-018,heaps_priority,SciBERT,truncation,long_answer,184,184,0.8781,
Heaps_Priority_Queue-e-019,heaps_priority,SciBERT,truncation,short_answer,19,19,0.9666,
Heaps_Priority_Queue-e-019,heaps_priority,SciBERT,truncation,long_answer,165,165,0.9149,
Heaps_Priority_Queue-e-020,heaps_priority,SciBERT,truncation,short_answer,14,14,0.9327,
Heaps_Priority_Queue-e-020,heaps_priority,SciBERT,truncation,long_answer,197,197,0.8976,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,short_answer,58,58,0.9517,
Heaps_Priority_Queue-e-001,heaps_priority,SciBERT,truncation,long_answer,286,286,0.8797,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,short_answer,50,50,0.9886,
Heaps_Priority_Queue-e-002,heaps_priority,SciBERT,truncation,long_answer,247,247,0.9228,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,short_answer,42,42,0.9832,
Heaps_Priority_Queue-e-003,heaps_priority,SciBERT,truncation,long_answer,222,222,0.9311,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9103,
Heaps_Priority_Queue-e-004,heaps_priority,SciBERT,truncation,long_answer,335,335,0.8126,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,short_answer,41,41,0.9731,
Heaps_Priority_Queue-e-005,heaps_priority,SciBERT,truncation,long_answer,276,276,0.911,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,short_answer,32,32,0.9554,
Heaps_Priority_Queue-e-006,heaps_priority,SciBERT,truncation,long_answer,260,260,0.8608,
Heaps_Priority_Queue-e-007,heaps_priority,SciBERT,truncation,short_answer,25,25,0.9555,
